date,open,high,low,close,cap
2011-03-09 00:00,1.3888,1.39411,1.38554,1.38915,183376
2011-03-10 00:00,1.38919,1.38941,1.37753,1.38243,198899
2011-03-11 00:00,1.38242,1.3914,1.3752,1.39024,156986
2011-03-13 00:00,1.39633,1.39722,1.39159,1.3928,44269
2011-03-14 00:00,1.3928,1.40028,1.39044,1.39581,178333
2011-03-15 00:00,1.39583,1.40127,1.38553,1.39618,241983
2011-03-16 00:00,1.39619,1.40007,1.38665,1.39236,247389
2011-03-17 00:00,1.3924,1.4078,1.39139,1.40772,227599
2011-03-18 00:00,1.40772,1.41834,1.40427,1.41788,154047
2011-03-20 00:00,1.41933,1.41958,1.4159,1.41727,31188
2011-03-21 00:00,1.41726,1.42388,1.41396,1.42224,151840
2011-03-22 00:00,1.42224,1.4248,1.41531,1.41704,161522
2011-03-23 00:00,1.41704,1.42142,1.40759,1.40809,183969
2011-03-24 00:00,1.40808,1.42158,1.40533,1.41661,173422
2011-03-25 00:00,1.41661,1.41932,1.40554,1.40869,149732
2011-03-27 00:00,1.40353,1.40687,1.40207,1.40597,23607
2011-03-28 00:00,1.40597,1.4115,1.40262,1.40823,142882
2011-03-29 00:00,1.40823,1.41484,1.40472,1.4083,178385
2011-03-30 00:00,1.4083,1.4147,1.40518,1.41293,176562
2011-03-31 00:00,1.41293,1.42328,1.41268,1.41689,179944
2011-04-01 00:00,1.41689,1.42451,1.40618,1.42331,151123
2011-04-03 00:00,1.42276,1.42678,1.42167,1.42237,26269
2011-04-04 00:00,1.42237,1.42497,1.41854,1.42002,150111
2011-04-05 00:00,1.42002,1.42659,1.41514,1.42634,162777
2011-04-06 00:00,1.42641,1.43489,1.42522,1.43131,165608
2011-04-07 00:00,1.4313,1.43737,1.42441,1.43694,193192
2011-04-08 00:00,1.43694,1.44872,1.43692,1.44801,138718
2011-04-10 00:00,1.44702,1.44831,1.44409,1.44638,33116
2011-04-11 00:00,1.44635,1.44696,1.43877,1.43919,163077
2011-04-12 00:00,1.43919,1.45185,1.4377,1.44726,204412
2011-04-13 00:00,1.44727,1.45195,1.44073,1.44565,181520
2011-04-14 00:00,1.44564,1.4514,1.43649,1.44648,194778
2011-04-15 00:00,1.44643,1.44998,1.43906,1.44274,142859
2011-04-17 00:00,1.44086,1.44195,1.43494,1.43846,33863
2011-04-18 00:00,1.43848,1.43875,1.41606,1.42208,191860
2011-04-19 00:00,1.42207,1.44106,1.4205,1.43977,195574
2011-04-20 00:00,1.43978,1.4582,1.43825,1.4572,208337
2011-04-21 00:00,1.45719,1.46482,1.45312,1.45633,168174
2011-04-22 00:00,1.45633,1.45878,1.45334,1.45602,41418
2011-04-24 00:00,1.45588,1.46053,1.4525,1.45461,33151
2011-04-25 00:00,1.45461,1.46268,1.4493,1.4533,120673
2011-04-26 00:00,1.45329,1.47111,1.45073,1.46761,192072
2011-04-27 00:00,1.46765,1.48788,1.46324,1.48649,199441
2011-04-28 00:00,1.4865,1.48731,1.47725,1.4826,182656
2011-04-29 00:00,1.48261,1.48776,1.48042,1.48043,104185
2011-05-01 00:00,1.4813,1.4863,1.47628,1.47806,43531
2011-05-02 00:00,1.47808,1.49015,1.47688,1.48011,150169
2011-05-03 00:00,1.48008,1.48888,1.4754,1.48002,206812
2011-05-04 00:00,1.48003,1.49398,1.47921,1.48467,224621
2011-05-05 00:00,1.48467,1.48978,1.45099,1.45526,258349
2011-05-06 00:00,1.45527,1.45869,1.43109,1.43146,232406
2011-05-08 00:00,1.43555,1.44059,1.43414,1.43995,38243
2011-05-09 00:00,1.43995,1.44408,1.42557,1.43354,264949
2011-05-10 00:00,1.43353,1.44227,1.42703,1.43921,275672
2011-05-11 00:00,1.43921,1.44227,1.41723,1.42318,271044
2011-05-12 00:00,1.42318,1.42755,1.4123,1.42,296703
2011-05-13 00:00,1.42,1.43383,1.40666,1.41163,243565
2011-05-15 00:00,1.4084,1.41068,1.4048,1.40952,49361
2011-05-16 00:00,1.40953,1.42442,1.40795,1.41544,265775
2011-05-17 00:00,1.41544,1.42859,1.4123,1.42843,272818
2011-05-18 00:00,1.42842,1.43053,1.41947,1.42937,233160
2011-05-19 00:00,1.42937,1.43365,1.42062,1.4316,234269
2011-05-20 00:00,1.43164,1.43452,1.4133,1.41561,198218
2011-05-22 00:00,1.41197,1.41443,1.40778,1.4087,42736
2011-05-23 00:00,1.4087,1.40888,1.39694,1.40659,246891
2011-05-24 00:00,1.40659,1.41324,1.40349,1.40664,238098
2011-05-25 00:00,1.40666,1.41727,1.40129,1.41577,256892
2011-05-26 00:00,1.41576,1.42475,1.40735,1.42404,253828
2011-05-27 00:00,1.42402,1.43198,1.41833,1.43163,207590
2011-05-29 00:00,1.43194,1.43212,1.42793,1.42897,27249
2011-05-30 00:00,1.42897,1.44057,1.42567,1.43823,136090
2011-05-31 00:00,1.43823,1.44366,1.43624,1.44227,213390
2011-06-01 00:00,1.44232,1.44584,1.43077,1.43503,234426
2011-06-02 00:00,1.43503,1.45156,1.43489,1.44904,214536
2011-06-03 00:00,1.44904,1.46423,1.44548,1.46348,181998
2011-06-05 00:00,1.46068,1.46566,1.46057,1.4638,35481
2011-06-06 00:00,1.46379,1.46576,1.45573,1.4584,202492
2011-06-07 00:00,1.45845,1.46956,1.45833,1.46587,206423
2011-06-08 00:00,1.46588,1.46882,1.45639,1.46275,217460
2011-06-09 00:00,1.46273,1.46457,1.44782,1.45337,209467
2011-06-10 00:00,1.45337,1.45353,1.43222,1.43468,195099
2011-06-12 00:00,1.43246,1.43569,1.43201,1.43332,32714
2011-06-13 00:00,1.43333,1.44299,1.43251,1.44199,204061
2011-06-14 00:00,1.44196,1.44971,1.4405,1.44079,217744
2011-06-15 00:00,1.44079,1.44291,1.4156,1.41935,246487
2011-06-16 00:00,1.41932,1.42207,1.40731,1.41819,277293
2011-06-17 00:00,1.41819,1.43389,1.41269,1.43063,205842
2011-06-19 00:00,1.42731,1.42934,1.42559,1.42653,31491
2011-06-20 00:00,1.42653,1.43816,1.41912,1.43326,221909
2011-06-21 00:00,1.43329,1.44223,1.4315,1.43637,208275
2011-06-22 00:00,1.43639,1.44412,1.42862,1.43105,207340
2011-06-23 00:00,1.43105,1.43137,1.41268,1.42534,224439
2011-06-24 00:00,1.42532,1.43057,1.41431,1.41888,194925
2011-06-26 00:00,1.4188,1.41959,1.41025,1.41313,33708
2011-06-27 00:00,1.41313,1.43262,1.41126,1.42938,209705
2011-06-28 00:00,1.4294,1.43966,1.4237,1.43513,225951
2011-06-29 00:00,1.43513,1.45159,1.43463,1.45042,232156
2011-06-30 00:00,1.45042,1.45375,1.44475,1.44918,197995
2011-07-01 00:00,1.44918,1.45503,1.44383,1.45254,174241
2011-07-03 00:00,1.4529,1.45774,1.4529,1.45653,27288
2011-07-04 00:00,1.45654,1.45661,1.44704,1.44868,147671
2011-07-05 00:00,1.44866,1.44984,1.43981,1.4458,193655
2011-07-06 00:00,1.4458,1.44663,1.42859,1.43285,207142
2011-07-07 00:00,1.43285,1.43739,1.42229,1.43502,203230
2011-07-08 00:00,1.43504,1.43622,1.42142,1.42634,188874
2011-07-10 00:00,1.4203,1.42273,1.4187,1.42017,33301
2011-07-11 00:00,1.42017,1.42056,1.3932,1.39621,273822
2011-07-12 00:00,1.39625,1.40537,1.38371,1.40132,333264
2011-07-13 00:00,1.40133,1.42802,1.3983,1.4219,283362
2011-07-14 00:00,1.42191,1.42572,1.41151,1.41687,269883
2011-07-15 00:00,1.41687,1.41843,1.40923,1.41542,198186
2011-07-17 00:00,1.4103,1.41332,1.40514,1.40784,37378
2011-07-18 00:00,1.40784,1.41354,1.4014,1.4114,242977
2011-07-19 00:00,1.41139,1.42172,1.40685,1.41586,263596
2011-07-20 00:00,1.41585,1.42738,1.4133,1.42547,245614
2011-07-21 00:00,1.42553,1.44367,1.4139,1.4391,283961
2011-07-22 00:00,1.43911,1.44373,1.43235,1.43564,208076
2011-07-24 00:00,1.43844,1.4416,1.43573,1.43713,36658
2011-07-25 00:00,1.43714,1.44848,1.43249,1.44836,246207
2011-07-26 00:00,1.44836,1.45353,1.44559,1.45064,235413
2011-07-27 00:00,1.45064,1.45297,1.43316,1.43517,248920
2011-07-28 00:00,1.43522,1.44001,1.42544,1.43451,262482
2011-07-29 00:00,1.43451,1.44123,1.42301,1.43962,227065
2011-07-31 00:00,1.43793,1.43946,1.43465,1.43844,34314
2011-08-01 00:00,1.43844,1.44526,1.41856,1.42562,250882
2011-08-02 00:00,1.42562,1.42826,1.41512,1.42012,293301
2011-08-03 00:00,1.4201,1.43676,1.41453,1.42912,320284
2011-08-04 00:00,1.42914,1.43311,1.40555,1.4098,335652
2011-08-05 00:00,1.4098,1.42975,1.40728,1.42763,307697
2011-08-07 00:00,1.44152,1.4426,1.42879,1.43343,58697
2011-08-08 00:00,1.43343,1.44015,1.41302,1.42363,379657
2011-08-09 00:00,1.42362,1.43962,1.41835,1.43531,360501
2011-08-10 00:00,1.43531,1.44008,1.41223,1.42094,362432
2011-08-11 00:00,1.42094,1.42871,1.4104,1.41975,343680
2011-08-12 00:00,1.41975,1.42895,1.41494,1.42485,250270
2011-08-14 00:00,1.42623,1.43175,1.42525,1.4297,49828
2011-08-15 00:00,1.4297,1.44727,1.42637,1.44284,251982
2011-08-16 00:00,1.44284,1.44664,1.43527,1.43822,264486
2011-08-17 00:00,1.43823,1.45159,1.4328,1.44044,255942
2011-08-18 00:00,1.44044,1.44509,1.42712,1.43211,282968
2011-08-19 00:00,1.43209,1.44515,1.42588,1.43961,236988
2011-08-21 00:00,1.43765,1.4392,1.43607,1.43641,38512
2011-08-22 00:00,1.43641,1.44341,1.43471,1.43741,222264
2011-08-23 00:00,1.43741,1.44995,1.43644,1.43973,226051
2011-08-24 00:00,1.43973,1.44811,1.43852,1.44089,210425
2011-08-25 00:00,1.4409,1.44743,1.43277,1.44119,220945
2011-08-26 00:00,1.44118,1.45012,1.43303,1.44985,192760
2011-08-28 00:00,1.44935,1.45032,1.4466,1.44835,26164
2011-08-29 00:00,1.44838,1.45483,1.44828,1.45223,173639
2011-08-30 00:00,1.45225,1.45328,1.4385,1.44316,208534
2011-08-31 00:00,1.44317,1.44674,1.4354,1.43684,202948
2011-09-01 00:00,1.43684,1.43764,1.4226,1.42549,203025
2011-09-02 00:00,1.42551,1.42857,1.41838,1.42046,183656
2011-09-04 00:00,1.41581,1.4173,1.4136,1.41687,29055
2011-09-05 00:00,1.41687,1.41701,1.40585,1.40756,179510
2011-09-06 00:00,1.40756,1.42347,1.39741,1.40551,246243
2011-09-07 00:00,1.40551,1.4125,1.40131,1.40603,213040
2011-09-08 00:00,1.40603,1.40887,1.38733,1.39252,232859
2011-09-09 00:00,1.39252,1.39286,1.36285,1.36532,221601
2011-09-11 00:00,1.3584,1.36219,1.3556,1.35839,42883
2011-09-12 00:00,1.35839,1.36902,1.35034,1.3674,295267
2011-09-13 00:00,1.3674,1.37386,1.35585,1.36293,294846
2011-09-14 00:00,1.36293,1.37816,1.35907,1.37312,278707
2011-09-15 00:00,1.37313,1.39314,1.37065,1.38659,254165
2011-09-16 00:00,1.38658,1.3875,1.37537,1.37987,196849
2011-09-18 00:00,1.36883,1.37114,1.36473,1.36562,41049
2011-09-19 00:00,1.36563,1.37204,1.35867,1.36142,266089
2011-09-20 00:00,1.36142,1.3732,1.3599,1.3713,255322
2011-09-21 00:00,1.37129,1.37869,1.35319,1.35422,286877
2011-09-22 00:00,1.35425,1.35727,1.33871,1.3527,316419
2011-09-23 00:00,1.35268,1.35592,1.34186,1.34978,244780
2011-09-25 00:00,1.35129,1.35492,1.34104,1.34235,51075
2011-09-26 00:00,1.34233,1.35658,1.33652,1.35449,310888
2011-09-27 00:00,1.35447,1.36665,1.34811,1.35561,295490
2011-09-28 00:00,1.35561,1.36881,1.35196,1.35861,283561
2011-09-29 00:00,1.3586,1.36776,1.35278,1.35305,281627
2011-09-30 00:00,1.35305,1.35633,1.3384,1.33875,220367
2011-10-02 00:00,1.33394,1.33696,1.33217,1.33319,36352
2011-10-03 00:00,1.33319,1.33811,1.31639,1.31988,298959
2011-10-04 00:00,1.31991,1.33688,1.31481,1.32859,330941
2011-10-05 00:00,1.32859,1.33826,1.32769,1.33271,286449
2011-10-06 00:00,1.3327,1.34503,1.32418,1.34298,276407
2011-10-07 00:00,1.34299,1.35242,1.33625,1.33775,222853
2011-10-09 00:00,1.33855,1.34655,1.33775,1.34477,34861
2011-10-10 00:00,1.34477,1.36973,1.34455,1.36281,244196
2011-10-11 00:00,1.36282,1.36833,1.35655,1.3616,262611
2011-10-12 00:00,1.36159,1.38331,1.36099,1.3787,270259
2011-10-13 00:00,1.37868,1.38255,1.36849,1.37522,277969
2011-10-14 00:00,1.37522,1.38935,1.37446,1.38808,209917
2011-10-16 00:00,1.38632,1.38869,1.38285,1.3835,32501
2011-10-17 00:00,1.38353,1.39139,1.3724,1.3772,269041
2011-10-18 00:00,1.3772,1.38156,1.36528,1.37898,285726
2011-10-19 00:00,1.379,1.38686,1.37106,1.37169,276401
2011-10-20 00:00,1.3717,1.38389,1.3656,1.37731,294426
2011-10-21 00:00,1.37737,1.39006,1.37058,1.38944,219726
2011-10-23 00:00,1.38374,1.38806,1.38301,1.38766,37484
2011-10-24 00:00,1.38765,1.39561,1.38224,1.39194,247546
2011-10-25 00:00,1.39193,1.39592,1.38652,1.39173,255296
2011-10-26 00:00,1.39175,1.39934,1.37996,1.39576,274194
2011-10-27 00:00,1.39571,1.42465,1.39545,1.41682,276611
2011-10-28 00:00,1.41681,1.41977,1.41347,1.41449,203759
2011-10-30 00:00,1.4137,1.41695,1.40231,1.40259,48637
2011-10-31 00:00,1.40258,1.40534,1.3814,1.38438,274603
2011-11-01 00:00,1.38438,1.38506,1.36087,1.37142,331000
2011-11-02 00:00,1.37145,1.38271,1.36649,1.36858,301564
2011-11-03 00:00,1.36856,1.38535,1.36564,1.3797,302715
2011-11-04 00:00,1.37977,1.38653,1.37129,1.37897,225110
2011-11-06 00:00,1.3827,1.38308,1.3754,1.37705,32836
2011-11-07 00:00,1.37704,1.38108,1.36808,1.37693,256492
2011-11-08 00:00,1.37693,1.38574,1.37243,1.38354,238301
2011-11-09 00:00,1.38354,1.38381,1.3514,1.35451,294968
2011-11-10 00:00,1.35451,1.36515,1.34835,1.36274,286089
2011-11-11 00:00,1.36276,1.37946,1.36021,1.3747,201248
2011-11-13 00:00,1.38057,1.38085,1.37544,1.37728,27677
2011-11-14 00:00,1.37728,1.37773,1.3591,1.36227,252052
2011-11-15 00:00,1.36226,1.36258,1.3437,1.34516,278603
2011-11-16 00:00,1.34516,1.35566,1.34216,1.34721,280063
2011-11-17 00:00,1.34723,1.35399,1.34365,1.34918,293627
2011-11-18 00:00,1.34919,1.36138,1.34667,1.35238,226720
2011-11-20 00:00,1.35098,1.35378,1.35051,1.35369,34666
2011-11-21 00:00,1.35371,1.35401,1.34313,1.3492,254673
2011-11-22 00:00,1.3492,1.35671,1.34519,1.34724,249629
2011-11-23 00:00,1.34726,1.34804,1.33201,1.33798,244732
2011-11-24 00:00,1.33801,1.34113,1.33137,1.3316,183642
2011-11-25 00:00,1.3316,1.33223,1.32129,1.32349,189137
2011-11-27 00:00,1.33212,1.33346,1.32798,1.32938,39128
2011-11-28 00:00,1.32938,1.33981,1.3275,1.33299,244642
2011-11-29 00:00,1.33299,1.34394,1.32942,1.33191,261129
2011-11-30 00:00,1.33189,1.353,1.32593,1.345,253536
2011-12-01 00:00,1.34495,1.3521,1.34179,1.3457,215937
2011-12-02 00:00,1.34567,1.35357,1.33632,1.33915,179204
2011-12-04 00:00,1.34219,1.34243,1.33969,1.3414,17743
2011-12-05 00:00,1.34141,1.34856,1.3361,1.33705,198765
2011-12-06 00:00,1.33703,1.34266,1.33339,1.34171,218804
2011-12-07 00:00,1.34171,1.34533,1.33509,1.34013,205505
2011-12-08 00:00,1.34013,1.34561,1.32888,1.3321,222601
2011-12-09 00:00,1.3321,1.34328,1.32813,1.33848,189739
2011-12-11 00:00,1.33782,1.3381,1.33435,1.33498,24667
2011-12-12 00:00,1.33496,1.3357,1.31606,1.31874,226144
2011-12-13 00:00,1.31874,1.32363,1.30083,1.30383,258427
2011-12-14 00:00,1.30384,1.30638,1.29481,1.29959,261309
2011-12-15 00:00,1.29963,1.30496,1.29569,1.30378,238314
2011-12-16 00:00,1.30378,1.3084,1.29961,1.30443,203911
2011-12-18 00:00,1.30373,1.3042,1.29991,1.30054,26088
2011-12-19 00:00,1.30052,1.30407,1.29825,1.30017,238819
2011-12-20 00:00,1.30018,1.31315,1.30014,1.31122,243015
2011-12-21 00:00,1.31122,1.31893,1.30249,1.30434,250836
2011-12-22 00:00,1.30434,1.31189,1.30189,1.30701,221576
2011-12-23 00:00,1.30701,1.30945,1.30282,1.30477,155783
2011-12-25 00:00,1.30416,1.30579,1.30299,1.3055,9559
2011-12-26 00:00,1.30552,1.30814,1.30432,1.30677,62045
2011-12-27 00:00,1.30674,1.3083,1.30566,1.30703,158121
2011-12-28 00:00,1.30703,1.30792,1.28882,1.29298,225873
2011-12-29 00:00,1.29298,1.29637,1.28581,1.29454,236043
2011-12-30 00:00,1.29454,1.29981,1.29049,1.29547,177548
2012-01-01 00:00,1.29368,1.29519,1.29288,1.2937,5713
2012-01-02 00:00,1.29374,1.29889,1.29173,1.29754,79697
2012-01-03 00:00,1.29754,1.30758,1.29718,1.3029,267838
2012-01-04 00:00,1.30291,1.30726,1.28994,1.29271,275361
2012-01-05 00:00,1.29271,1.29434,1.27723,1.27956,306417
2012-01-06 00:00,1.27956,1.28121,1.26978,1.27186,237653
2012-01-08 00:00,1.26911,1.27059,1.26666,1.26884,42100
2012-01-09 00:00,1.26884,1.2785,1.26852,1.2769,275948
2012-01-10 00:00,1.27692,1.28172,1.273,1.27432,293590
2012-01-11 00:00,1.27431,1.27893,1.26654,1.27165,301569
2012-01-12 00:00,1.27165,1.28442,1.26992,1.28181,338536
2012-01-13 00:00,1.2818,1.28778,1.26287,1.26772,282673
2012-01-15 00:00,1.26311,1.26572,1.26262,1.26456,42949
2012-01-16 00:00,1.26456,1.27351,1.26323,1.27229,230077
2012-01-17 00:00,1.27229,1.28042,1.27127,1.27728,275996
2012-01-18 00:00,1.27729,1.28782,1.27336,1.28749,292906
2012-01-19 00:00,1.28744,1.29719,1.28388,1.29589,272934
2012-01-20 00:00,1.29589,1.29855,1.28894,1.29308,212138
2012-01-22 00:00,1.28761,1.29075,1.28758,1.28913,27375
2012-01-23 00:00,1.28913,1.30523,1.28853,1.29926,224855
2012-01-24 00:00,1.29928,1.30592,1.2953,1.3016,242832
2012-01-25 00:00,1.3016,1.31202,1.29307,1.31079,259854
2012-01-26 00:00,1.3108,1.31795,1.30774,1.31138,264682
2012-01-27 00:00,1.31139,1.32304,1.3081,1.32158,233910
2012-01-29 00:00,1.32192,1.32254,1.31735,1.31948,35054
2012-01-30 00:00,1.31948,1.31974,1.30791,1.31892,287376
2012-01-31 00:00,1.3189,1.32123,1.30431,1.3075,292935
2012-02-01 00:00,1.30748,1.32174,1.3026,1.3183,285690
2012-02-02 00:00,1.3183,1.3192,1.30864,1.31297,263016
2012-02-03 00:00,1.31297,1.31913,1.3068,1.31563,229582
2012-02-05 00:00,1.3111,1.31307,1.30807,1.30898,32171
2012-02-06 00:00,1.30898,1.31411,1.30277,1.311,250802
2012-02-07 00:00,1.311,1.32692,1.30889,1.32511,274143
2012-02-08 00:00,1.3251,1.32859,1.32183,1.32575,267248
2012-02-09 00:00,1.32576,1.33193,1.32345,1.32716,248698
2012-02-10 00:00,1.32716,1.32839,1.31561,1.31961,197356
2012-02-12 00:00,1.32042,1.32592,1.32016,1.32427,38787
2012-02-13 00:00,1.32427,1.32826,1.31483,1.31542,224792
2012-02-14 00:00,1.31542,1.32155,1.30801,1.31587,240417
2012-02-15 00:00,1.31587,1.31903,1.30079,1.30238,257782
2012-02-16 00:00,1.30236,1.31551,1.29751,1.31293,263747
2012-02-17 00:00,1.31294,1.31967,1.31149,1.31425,194905
2012-02-19 00:00,1.31795,1.32367,1.31733,1.32179,35726
2012-02-20 00:00,1.32179,1.32926,1.31823,1.32798,189214
2012-02-21 00:00,1.32797,1.32898,1.3198,1.3224,243374
2012-02-22 00:00,1.3224,1.32638,1.32135,1.32535,213356
2012-02-23 00:00,1.32535,1.33791,1.32531,1.33673,219813
2012-02-24 00:00,1.33673,1.34857,1.33568,1.34461,193985
2012-02-26 00:00,1.34612,1.34787,1.34429,1.34519,35165
2012-02-27 00:00,1.34518,1.34642,1.33658,1.34127,252922
2012-02-28 00:00,1.34127,1.34843,1.33901,1.34782,261698
2012-02-29 00:00,1.34786,1.34853,1.33147,1.33422,271165
2012-03-01 00:00,1.33422,1.33556,1.3282,1.33101,241538
2012-03-02 00:00,1.33101,1.33105,1.31864,1.32003,193719
2012-03-04 00:00,1.31895,1.32134,1.3182,1.31933,26401
2012-03-05 00:00,1.31931,1.32386,1.31597,1.32078,233135
2012-03-06 00:00,1.32075,1.32106,1.31032,1.3149,252025
2012-03-07 00:00,1.3149,1.31694,1.30959,1.31655,212000
2012-03-08 00:00,1.31654,1.3291,1.31618,1.3267,219594
2012-03-09 00:00,1.32672,1.32717,1.30974,1.31227,188746
2012-03-11 00:00,1.30991,1.31245,1.30848,1.30988,26817
2012-03-12 00:00,1.30989,1.31902,1.30788,1.31805,207346
2012-03-13 00:00,1.31804,1.31858,1.30518,1.30692,224406
2012-03-14 00:00,1.30694,1.309,1.30035,1.303,226333
2012-03-15 00:00,1.303,1.31176,1.3015,1.30886,210045
2012-03-16 00:00,1.30888,1.31869,1.30486,1.31732,170748
2012-03-18 00:00,1.31743,1.31867,1.31616,1.31674,20409
2012-03-19 00:00,1.31674,1.32628,1.31417,1.32281,179384
2012-03-20 00:00,1.32279,1.32828,1.3172,1.32717,197912
2012-03-21 00:00,1.32717,1.32844,1.31788,1.32281,204913
2012-03-22 00:00,1.32281,1.32544,1.3135,1.31997,215834
2012-03-23 00:00,1.31998,1.32919,1.31907,1.32684,178178
2012-03-25 00:00,1.3269,1.32839,1.32606,1.32684,26658
2012-03-26 00:00,1.32684,1.33674,1.3192,1.33524,211196
2012-03-27 00:00,1.33526,1.33846,1.33121,1.33276,198209
2012-03-28 00:00,1.33279,1.33727,1.32772,1.33269,211894
2012-03-29 00:00,1.33269,1.33593,1.32524,1.33494,214660
2012-03-30 00:00,1.33495,1.33748,1.33095,1.33398,168072
2012-04-01 00:00,1.33584,1.3376,1.33346,1.33381,26183
2012-04-02 00:00,1.33381,1.33803,1.32777,1.33447,196312
2012-04-03 00:00,1.33448,1.33671,1.31838,1.32002,222077
2012-04-04 00:00,1.32001,1.32117,1.31073,1.31562,210718
2012-04-05 00:00,1.31564,1.31642,1.30353,1.3069,176565
2012-04-06 00:00,1.3069,1.31098,1.30503,1.30964,62546
2012-04-08 00:00,1.30985,1.31039,1.30337,1.30578,21117
2012-04-09 00:00,1.30578,1.3144,1.30481,1.31318,117791
2012-04-10 00:00,1.31318,1.31376,1.30538,1.30859,231730
2012-04-11 00:00,1.30859,1.31562,1.30853,1.31317,212655
2012-04-12 00:00,1.31317,1.32123,1.3102,1.31729,213759
2012-04-13 00:00,1.31727,1.31835,1.30692,1.30755,176883
2012-04-15 00:00,1.30632,1.30748,1.30089,1.30253,34057
2012-04-16 00:00,1.30253,1.31465,1.29958,1.31117,232836
2012-04-17 00:00,1.31118,1.31692,1.30902,1.31249,214495
2012-04-18 00:00,1.31249,1.3136,1.30572,1.31185,216694
2012-04-19 00:00,1.31185,1.31608,1.30699,1.31438,240665
2012-04-20 00:00,1.3144,1.32263,1.31285,1.32159,189870
2012-04-22 00:00,1.31817,1.32101,1.3181,1.319,25814
2012-04-23 00:00,1.319,1.31974,1.31045,1.31494,211808
2012-04-24 00:00,1.31496,1.32173,1.31457,1.31995,206852
2012-04-25 00:00,1.31995,1.32359,1.31736,1.32285,207098
2012-04-26 00:00,1.32285,1.32625,1.31765,1.32008,206238
2012-04-27 00:00,1.32009,1.32698,1.3157,1.32535,193237
2012-04-29 00:00,1.32333,1.32467,1.323,1.3242,22018
2012-04-30 00:00,1.3242,1.32663,1.32078,1.32437,187130
2012-05-01 00:00,1.32437,1.32828,1.32039,1.32232,150060
2012-05-02 00:00,1.32233,1.32325,1.31248,1.31426,202551
2012-05-03 00:00,1.31426,1.31791,1.3099,1.31569,190385
2012-05-04 00:00,1.31568,1.3178,1.30799,1.30824,162387
2012-05-06 00:00,1.30091,1.30321,1.2955,1.29816,52847
2012-05-07 00:00,1.29816,1.30652,1.29731,1.30284,203717
2012-05-08 00:00,1.30284,1.30407,1.29659,1.29697,241548
2012-05-09 00:00,1.29697,1.29979,1.29107,1.29423,262451
2012-05-10 00:00,1.29421,1.29785,1.29045,1.2926,235261
2012-05-11 00:00,1.2926,1.29572,1.2905,1.29153,186378
2012-05-13 00:00,1.28976,1.29042,1.28787,1.28851,35061
2012-05-14 00:00,1.2885,1.28968,1.28138,1.28269,226089
2012-05-15 00:00,1.28272,1.28686,1.27216,1.27267,245198
2012-05-16 00:00,1.27267,1.27585,1.26811,1.27417,276752
2012-05-17 00:00,1.27413,1.27484,1.26664,1.26799,267792
2012-05-18 00:00,1.26799,1.27936,1.26415,1.27826,231691
2012-05-20 00:00,1.27605,1.28125,1.2748,1.27945,41005
2012-05-21 00:00,1.27946,1.28236,1.2725,1.27934,235695
2012-05-22 00:00,1.27935,1.28073,1.2645,1.26689,276396
2012-05-23 00:00,1.26686,1.26868,1.25448,1.25776,285388
2012-05-24 00:00,1.25775,1.26188,1.25154,1.25277,281550
2012-05-25 00:00,1.25277,1.26017,1.24984,1.25151,213465
2012-05-27 00:00,1.25726,1.25967,1.25595,1.25916,35631
2012-05-28 00:00,1.25916,1.2624,1.2509,1.25281,175240
2012-05-29 00:00,1.25285,1.25741,1.24569,1.24676,263856
2012-05-30 00:00,1.24677,1.24804,1.23575,1.23737,271491
2012-05-31 00:00,1.23736,1.24281,1.23232,1.23501,270686
2012-06-01 00:00,1.23502,1.24481,1.22913,1.24328,250761
2012-06-03 00:00,1.24128,1.24418,1.23856,1.2398,39546
2012-06-04 00:00,1.23977,1.25417,1.23952,1.25243,224902
2012-06-05 00:00,1.25242,1.25331,1.24098,1.24936,253498
2012-06-06 00:00,1.24936,1.25851,1.24416,1.25645,268100
2012-06-07 00:00,1.25645,1.26249,1.25134,1.25268,269252
2012-06-08 00:00,1.25269,1.25322,1.24353,1.25159,204255
2012-06-10 00:00,1.26385,1.26676,1.26169,1.26318,47867
2012-06-11 00:00,1.26319,1.26469,1.245,1.24937,252923
2012-06-12 00:00,1.24937,1.25287,1.24425,1.24906,271067
2012-06-13 00:00,1.24906,1.26098,1.24839,1.25712,266119
2012-06-14 00:00,1.25712,1.26362,1.25415,1.26301,256140
2012-06-15 00:00,1.26301,1.26642,1.2592,1.26381,196959
2012-06-17 00:00,1.26918,1.27474,1.26726,1.2699,47407
2012-06-18 00:00,1.2699,1.27247,1.25592,1.26132,261058
2012-06-19 00:00,1.26133,1.27302,1.25687,1.26743,253002
2012-06-20 00:00,1.26745,1.27408,1.26383,1.2671,256986
2012-06-21 00:00,1.26711,1.26985,1.25313,1.25564,264437
2012-06-22 00:00,1.25565,1.2583,1.25188,1.25669,192925
2012-06-24 00:00,1.25432,1.25577,1.25281,1.25359,19712
2012-06-25 00:00,1.2536,1.25442,1.24709,1.25099,214415
2012-06-26 00:00,1.25099,1.253,1.24416,1.25012,236309
2012-06-27 00:00,1.25011,1.25179,1.2445,1.2514,206908
2012-06-28 00:00,1.2514,1.26202,1.24071,1.25948,262943
2012-06-29 00:00,1.25948,1.26924,1.25527,1.26598,251578
